ID,o2sn,emsn1,emsn2,emsn3,emsn4,emsn5,emsn6,emsn7,emsn8,emsn9,emsn10,z,EMLINE_data0,HIT_PAR2_data0,HIT_PAR3_data0,HIT_PAR4_data0,HIT_CHI2_data0,HIT_FWHM_data0,G_FAIL_data0,EMLINE_data1,HIT_PAR2_data1,HIT_PAR3_data1,HIT_PAR4_data1,HIT_CHI2_data1,HIT_FWHM_data1,G_FAIL_data1,EMLINE_data2,HIT_PAR2_data2,HIT_PAR3_data2,HIT_PAR4_data2,HIT_CHI2_data2,HIT_FWHM_data2,G_FAIL_data2,EMLINE_data3,HIT_PAR2_data3,HIT_PAR3_data3,HIT_PAR4_data3,HIT_CHI2_data3,HIT_FWHM_data3,G_FAIL_data3,EMLINE_data4,HIT_PAR2_data4,HIT_PAR3_data4,HIT_PAR4_data4,HIT_CHI2_data4,HIT_FWHM_data4,G_FAIL_data4,EMLINE_data5,HIT_PAR2_data5,HIT_PAR3_data5,HIT_PAR4_data5,HIT_CHI2_data5,HIT_FWHM_data5,G_FAIL_data5,EMLINE_data6,HIT_PAR2_data6,HIT_PAR3_data6,HIT_PAR4_data6,HIT_CHI2_data6,HIT_FWHM_data6,G_FAIL_data6,EMLINE_data7,HIT_PAR2_data7,HIT_PAR3_data7,HIT_PAR4_data7,HIT_CHI2_data7,HIT_FWHM_data7,G_FAIL_data7,EMLINE_data8,HIT_PAR2_data8,HIT_PAR3_data8,HIT_PAR4_data8,HIT_CHI2_data8,HIT_FWHM_data8,G_FAIL_data8,EMLINE_data9,HIT_PAR2_data9,HIT_PAR3_data9,HIT_PAR4_data9,HIT_CHI2_data9,HIT_FWHM_data9,G_FAIL_data9,EMLINE_data10,HIT_PAR2_data10,HIT_PAR3_data10,HIT_PAR4_data10,HIT_CHI2_data10,HIT_FWHM_data10,G_FAIL_data10,EMLINE_data11,HIT_PAR2_data11,HIT_PAR3_data11,HIT_PAR4_data11,HIT_CHI2_data11,HIT_FWHM_data11,G_FAIL_data11,Hits
2121_54180_444_oneline,8.09081,1.36679,0.111843,1.88756,1.62772,5.42672,0,0,0,0,0,0.772016,0,-3.849798257,3.653192379,5.635471703,0.68408736,9.019092636,0,1,0.068884157,2.741608316,0.572005557,5.38E-05,2.023645523,0,2,-0.150830757,3.11904784,-0.439863137,4.27E-08,2.402447247,0,3,-0.619632252,5.628450318,0.916817791,0.074498549,3.715214619,0,4,-0.315389666,4.79146013,1.1360795,0.024037123,3.894045578,0,5,1.301688803,12.64654354,0.906300139,0.592364658,3.810416371,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-0.856185942,5.635471703,4.236919396,0.605541309,8.243063866,0,good
2134_53876_575_multiline,10.2868,0.117459,0,0.965046,2.56638,7.21358,0,0,0,0,0,0.411458,0,-0.253594128,6.201851812,10.29002167,0.825685232,,0,1,-0.289164641,3.375806361,0.448022265,1.21E-06,1.74827415,0,2,-0.422946617,2.95241115,0.472122438,0.139408872,2.703345154,0,3,-0.23701818,4.713965828,1.674617825,4.67E-05,4.103873508,0,4,-2.024280209,3.66975908,4.487872797,0.46775049,9.176173911,0,5,-0.338709412,6.376058679,2.057566618,0.046091379,4.850390396,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-1.232131804,10.29002167,2.736295186,1.247033443,6.402267923,0,good
2134_53876_575_oneline,10.2868,0.117459,0,0.965046,2.56638,7.21358,0,0,0,0,0,0.411458,0,-0.253594128,6.201851812,10.29002167,0.825685232,,0,1,-0.289164641,3.375806361,0.448022265,1.21E-06,1.74827415,0,2,-0.422946617,2.95241115,0.472122438,0.139408872,2.703345154,0,3,-0.23701818,4.713965828,1.674617825,4.67E-05,4.103873508,0,4,-2.024280209,3.66975908,4.487872797,0.46775049,9.176173911,0,5,-0.338709412,6.376058679,2.057566618,0.046091379,4.850390396,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-1.232131804,10.29002167,2.736295186,1.247033443,6.402267923,0,good
2166_54232_606_multiline,0,3.77375,5.05879,19.1097,2.67793,27.5946,0.122632,24.164,5.899,0,0,0.396586,2,-0.124481109,2.601084448,-0.386651877,1.65E-07,1.815858559,0,3,-0.265276763,0.548832985,0.865020076,0.004220028,2.24581147,0,4,-0.306398089,1.350157713,0.586618253,0.000304294,2.031400806,0,5,0.351080234,1.350354883,1.033229368,0.126811918,2.442554371,0,6,-3.279527827,4.076984633,7.415726939,0.679769636,10.86063261,0,7,-1.53078312,7.093518857,2.498921384,4.38E-12,6.021999254,0,8,-10.3716885,12.35350117,14.37956983,1.631602176,,0,9,-1.37022061,27.3011794,2.823399928,0.549271668,6.802014494,0,10,-2.134500643,7.758652694,3.362161615,0.740724809,7.655741079,0,11,-0.07576652,3.28116084,-0.130911974,0.025496069,1.405411457,0,0,-0.077683763,2.401336795,2.402321458,0.840947599,1.352106904,0,1,0.076777761,2.245872378,0.137607298,0.602910494,1.490531764,0,good
2168_53886_595_multiline,16.2654,0,2.31815,5.94244,2.68909,8.36763,0,11.7741,0.503983,4.17971,1.9629,0.350106,0,-0.883298479,11.66294573,11.66294573,2.667468406,6.631588752,0,1,-0.803153616,2.596221215,-0.32875249,2.58E-07,1.609387901,0,2,0.158405919,5.658121944,0.485064127,0.362088438,2.37133017,0,3,-0.662620459,4.927968259,1.804876057,0.659704127,4.371024865,0,4,0.438627151,1.520202167,0.68133661,0.057162774,2.772855593,0,5,-0.215819181,5.569410852,1.635555121,0.09854003,4.150690164,0,6,-0.105244443,2.034801216,0.819712168,0.013836473,2.814996771,0,7,-0.065365825,10.24969664,2.18819884,0.656511295,5.270081237,0,8,-0.477210217,4.242342631,0.441600045,0.301643452,2.378996128,0,9,-0.120306102,4.751743713,1.898836065,0.216514319,4.505020922,0,10,-2.012058884,3.628012116,4.821641122,0.306252501,8.651363084,0,11,-1.240310376,11.5480915,2.647716785,1.538005107,6.230467703,0,good
2168_53886_595_oneline,16.2654,0,2.31815,5.94244,2.68909,8.36763,0,11.7741,0.503983,4.17971,1.9629,0.350106,0,-0.883298479,11.66294573,11.66294573,2.667468406,6.631588752,0,1,-0.803153616,2.596221215,-0.32875249,2.58E-07,1.609387901,0,2,0.158405919,5.658121944,0.485064127,0.362088438,2.37133017,0,3,-0.662620459,4.927968259,1.804876057,0.659704127,4.371024865,0,4,0.438627151,1.520202167,0.68133661,0.057162774,2.772855593,0,5,-0.215819181,5.569410852,1.635555121,0.09854003,4.150690164,0,6,-0.105244443,2.034801216,0.819712168,0.013836473,2.814996771,0,7,-0.065365825,10.24969664,2.18819884,0.656511295,5.270081237,0,8,-0.477210217,4.242342631,0.441600045,0.301643452,2.378996128,0,9,-0.120306102,4.751743713,1.898836065,0.216514319,4.505020922,0,10,-2.012058884,3.628012116,4.821641122,0.306252501,8.651363084,0,11,-1.240310376,11.5480915,2.647716785,1.538005107,6.230467703,0,good
2204_53877_379_multiline,5.92439,4.36802,9.43443,15.5215,25.8091,4.41038,0,0,0,0,0,0.580403,1,0.338583078,2.450181989,0.366568657,1.67E-06,1.43422499,0,2,-0.50716084,3.53771164,0.493433492,0.121383055,2.19187663,0,3,-0.594029094,3.013739558,0.465957457,0.047322718,1.846893611,0,4,-0.662949843,3.026469354,0.624572662,0.106517945,2.158163539,0,5,-1.805888298,2.796116777,2.748260257,0.353329904,6.480221475,0,6,-0.553930326,1.333121319,0.160706499,0.012889403,2.028823498,0,7,-1.479276912,1.402764821,11.63371348,0.140991528,,0,8,-0.089977194,10.57751843,1.947359884,0.597840645,4.631865338,0,9,-0.552880078,21.12560026,1.917599257,0.865920818,4.843918906,0,10,-0.31682221,3.824728249,0.718750141,0.026126754,2.534964769,0,11,0.304814777,3.037916263,0.004895611,0.608837131,,0,0,-1.076508219,10.92087865,10.97645868,1.733562439,7.708231306,0,good
2205_53793_414_multiline,8.65745,1.55881,1.78317,2.6381,1.56091,9.12542,0,0,0,0,0,0.48651,0,0.029479203,2.235023281,2.803946759,0.356431357,7.33891342,0,1,0.030304092,1.68454247,0.482809816,0.053359929,2.505541026,0,2,-0.094492551,1.66281613,0.614941765,0.174541876,2.133764433,0,3,-0.280504645,1.745000514,1.186539576,0.356016026,3.335767608,0,4,-0.149631612,5.37955428,0.594536649,1.977422835,2.441871436,0,5,-0.579034074,3.393999612,2.972012918,0.391381092,6.992844298,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-0.352975492,2.803946759,3.598385852,0.547420013,7.867096013,0,good
2205_53793_414_oneline,8.65745,1.55881,1.78317,2.6381,1.56091,9.12542,0,0,0,0,0,0.48651,0,0.029479203,2.235023281,2.803946759,0.356431357,7.33891342,0,1,0.030304092,1.68454247,0.482809816,0.053359929,2.505541026,0,2,-0.094492551,1.66281613,0.614941765,0.174541876,2.133764433,0,3,-0.280504645,1.745000514,1.186539576,0.356016026,3.335767608,0,4,-0.149631612,5.37955428,0.594536649,1.977422835,2.441871436,0,5,-0.579034074,3.393999612,2.972012918,0.391381092,6.992844298,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-0.352975492,2.803946759,3.598385852,0.547420013,7.867096013,0,good
2228_53818_64_oneline,7.83726,0,0.987256,0.519886,0.0712338,2.08797,0,0,0,0,0,0.595393,0,-1.706635728,7.027869071,7.027869071,1.042161073,8.475697013,0,1,-0.55070828,1.631201256,0.513352281,0.00170513,2.381089074,0,2,-0.333375039,2.964179754,0.678886552,0.027182144,2.634785064,0,3,-1.428786445,2.931747453,3.583590407,0.303918317,8.353566819,0,4,0.150042524,16.97815884,0.568994472,5.63E-13,2.110040931,0,5,0.792426295,6.550111147,0.245261797,0.001413392,2.211178818,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-1.295153125,7.027869071,3.19292516,0.251246225,7.009358097,0,good
2354_53799_403_multiline,16.8625,0,3.39077,5.3762,1.29533,9.40979,0,0,0,0,0,0.746899,1,-0.048323289,3.029321331,0.037285931,0.122683762,1.415127413,0,2,-0.651625761,1.569232551,2.054386337,0.179767647,4.920128249,0,3,-0.11765904,3.379987935,0.602891106,0.133272467,2.593441071,0,4,-0.151952753,2.035623067,-0.31317246,7.36E-08,2.114414716,0,5,-0.293827838,7.879464062,3.336366848,0.907957106,7.283168867,0,6,-0.783159144,0.518216969,5.114690598,0.204846556,,0,7,-1.006865313,1.713019912,3.862672457,0.175108985,8.102859677,0,8,0.227062345,3.634845896,0.179233268,0.199503906,2.270623379,0,9,-1.277090655,3.373528301,0.739864917,0.241041688,3.835367678,0,10,0.373777145,9.644022065,1.935229704,0.171576889,5.024207492,0,11,-0.014378495,4.549862626,-0.341055098,0.009244608,1.635366607,0,0,-1.246142864,7.756479308,7.879464062,0.976380514,9.481645198,0,good
2354_53799_403_oneline,16.9972,0,3.42098,4.77048,0.856395,7.41578,0,0,0,0,0,0.747301,0,-1.010155108,7.879464062,7.879464062,1.383768649,9.128405172,0,1,-0.478282962,0.785029805,0.975320495,0.952608818,3.030084776,0,2,-0.033915928,2.535072909,1.521970904,0.078828921,3.748862785,0,3,0.134297142,5.138111,2.220071979,0.145154303,5.432331436,0,4,0.484505711,0.519432398,1.750080114,0.539368122,4.297769291,0,5,0.372923053,9.649833776,1.934858785,0.171053886,5.023538295,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-0.247369403,7.879464062,3.314864247,0.905267065,7.25497377,0,good
2487_53852_203_multiline,7.45863,1.16035,0.782048,3.36002,4.27875,7.67343,0,0,0,0,0,0.516938,1,-1.096089318,4.395527092,4.170827161,0.685191708,8.417882434,0,2,0.414997174,5.092192425,0.413388836,2.16E-07,1.656113533,0,3,-1.128205261,1.342242332,5.792331937,0.231919319,9.330102485,0,4,-1.246458873,1.561151068,4.894514092,0.221298879,9.083672458,0,5,0.056809097,1.693039805,0.456571775,9.91E-07,1.880519964,0,6,-0.044097393,1.967305022,0.646636715,0.04007474,3.369914723,0,7,-0.500354572,4.436916127,0.330100916,0.086781226,2.411856698,0,8,-0.435076655,3207.858598,0.143566721,0.153197338,2.422121853,0,9, , , , , ,1,10, , , , , ,1,11,0.068672019,4.225259053,0.364352767,0.651023631,2.131635108,0,0,-0.376913468,5.187723476,5.187723476,0.564022999,7.306003504,0,good
2487_53852_203_oneline,7.45863,1.16035,0.782048,3.36002,4.27875,7.67343,0,0,0,0,0,0.516938,0,-0.376913468,5.187723476,5.187723476,0.564022999,7.306003504,0,1,-0.217167412,1.017782301,1.599886501,0.061206022,3.884095416,0,2,-0.20365693,1.922764189,0.658653781,0.055891977,2.682504149,0,3,-1.248679771,2.681768244,5.392927731,0.843594507,10.79548494,0,4,-0.282482357,3.493817087,1.949769635,0.040313232,4.900748881,0,5,0.2903095,6.81429142,1.350760377,0.575405428,3.168072381,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-1.128719615,4.426793082,4.200224365,0.684721668,8.443355941,0,good
2497_54154_46_multiline,14.129,0,2.12332,5.21396,5.71867,17.0391,0,8.35835,0,0,0.266684,0.36103,0,-0.409142319,10.49916323,10.19052221,0.858365789,6.626488713,0,1,0.260355339,17.15269118,5.005324223,0,,0,2,-0.499653114,3.019202148,1.829367139,0.881660117,4.400975501,0,3,0.067243207,3.747331599,1.399480257,0.044338538,3.532956068,0,4,-0.087679141,5.159579551,1.099766073,0.770499729,3.100920611,0,5,0.19497521,12.26432258,1.784853729,0.057285578,4.249690308,0,6,-1.11776837,1.560430163,4.142143351,0.612237847,9.370489851,0,7,0.45258455,11.64323503,1.432100212,0.124949593,4.012983513,0,8,-1.395073598,5.839058282,1.996627416,0,4.82948666,0,9,-0.563492389,3.103638719,0.563597083,5.05E-07,2.469875021,0,10,-0.969907021,3.763070165,1.089613888,0.08708483,3.712775595,0,11,-0.260075201,8.603246114,2.698155423,1.422157406,6.200136623,0,good
2497_54154_46_oneline,14.129,0,2.12332,5.21396,5.71867,17.0391,0,8.35835,0,0,0.266684,0.36103,0,-0.409142319,10.49916323,10.19052221,0.858365789,6.626488713,0,1,0.260355339,17.15269118,5.005324223,0,,0,2,-0.499653114,3.019202148,1.829367139,0.881660117,4.400975501,0,3,0.067243207,3.747331599,1.399480257,0.044338538,3.532956068,0,4,-0.087679141,5.159579551,1.099766073,0.770499729,3.100920611,0,5,0.19497521,12.26432258,1.784853729,0.057285578,4.249690308,0,6,-1.11776837,1.560430163,4.142143351,0.612237847,9.370489851,0,7,0.45258455,11.64323503,1.432100212,0.124949593,4.012983513,0,8,-1.395073598,5.839058282,1.996627416,0,4.82948666,0,9,-0.563492389,3.103638719,0.563597083,5.05E-07,2.469875021,0,10,-0.969907021,3.763070165,1.089613888,0.08708483,3.712775595,0,11,-0.260075201,8.603246114,2.698155423,1.422157406,6.200136623,0,good
2503_53856_565_multiline,6.07192,4.9818,6.23562,11.3441,17.4397,41.7509,0,0,0,0,0,0.462742,0,-0.127983361,10.64153222,10.08153069,0.248826968,,0,1,0.111370858,3.435548838,1.885297271,0.143160567,4.464278511,0,2,-0.763572463,6.499924092,1.634382485,0.515841399,3.907448539,0,3,-0.507551474,8.463418546,2.045531181,0.617123672,4.830766177,0,4,-0.803864855,17.83739394,1.896787622,0.052406913,4.607394391,0,5,-0.383869349,52.80684553,1.951579773,0.081870352,4.62881039,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-1.484231081,10.08153069,3.749803139,0.490202992,8.139247549,0,good
2503_53856_565_oneline,6.11991,5.07386,6.57323,11.4044,18.0709,41.075,0,0,0,0,0,0.463079,0,-0.320580381,18.07998082,7.542790694,0,,0,1,0.111392883,3.435548838,1.88524566,0.143159625,4.464161195,0,2,-0.764694921,6.510397423,1.633295348,0.521975367,3.905041223,0,3,-0.575118576,8.963414469,1.998442478,0.942847888,4.727819675,0,4,-0.767600622,17.49017186,1.911030517,0.076358975,4.640010679,0,5,-0.383851533,52.80684553,1.951577315,0.081874352,4.6288045,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,5.214577121,7.542790694,2.075986851,0,5.015220554,0,good
2505_53856_570_multiline,8.48621,0,2.67303,3.48243,5.34084,13.4815,0,0,0,0,0,0.659464,2,-0.351549553,2.467597071,0.396513689,0.27220747,2.300514171,0,3,0.10698588,2.060586042,0.447623448,5.10E-06,1.886071119,0,4,-0.190931315,1.685195568,0.394873878,0.028087858,2.538682467,0,5,0.255733311,4.606154299,1.744364688,0.567673447,4.161881527,0,6,-0.014943072,1.432336207,0.797194193,0.014067819,2.970339198,0,7,0.166238037,0.069870297,2.829398477,0.399650497,,0,8,-1.280346424,1.312659791,13.14540908,0.38982119,,0,9,1.147231105,2.914568532,0.130366059,0.400400278,2.209999401,0,10,0.182147891,11.92273794,1.813284249,0.16477243,4.532932987,0,11,-0.240782001,1.077105626,0.642084385,0.476297252,1.993947312,0,0,-0.23631451,2.468038898,2.82695835,1.020604921,1.225640715,0,1,-0.013356958,0.461480926,-0.779272361,0.182537808,1.963650015,0,good
2641_54230_253_multiline,10.6707,0,1.7464,5.12104,2.03753,2.65219,0.70561,3.28753,3.00717,0,0,0.371728,0,0.304682936,1.325348271,7.370273701,1.230971403,3.16120178,0,1,0.204888862,2.179560427,0.176219783,0.017738773,1.49283506,0,2,-0.249959664,2.637651976,1.122499605,0.468017262,2.649139027,0,3,-0.249832056,3.91550651,1.423176971,0.324707226,3.426455245,0,4,-0.78791926,1.965922316,3.19051394,0.163217918,7.47718318,0,5,-0.158882535,2.48707665,1.613155644,0.064328471,4.134042447,0,6,-5.675954083,7.212143327,13.47734388,0.979260799,,0,7,1.840591724,14.76447921,0.554490029,7.56E-06,2.511175572,0,8,0.105688158,3.119477085,2.438854675,0.266699579,5.694173678,0,9, , , , , ,1,10, , , , , ,1,11,-2.011480014,6.960485281,4.043385053,1.280175307,8.335285837,0,good
2641_54230_253_oneline,10.8755,0,0.942337,3.38536,2.09546,3.01364,0.0562027,2.2716,2.42503,0,0,0.372043,0,-0.242325599,5.705043539,7.370273701,1.608024452,,0,1,0.204888866,3.085984534,-0.10165396,0.076540389,1.492799949,0,2,-0.181626983,2.001931759,1.192544339,0.421245903,2.819887549,0,3,-0.23260095,3.774558905,1.441255282,0.286738152,3.468205051,0,4,-0.788240727,1.965922316,3.191715301,0.176204633,7.196546369,0,5,-0.158740758,2.485959868,1.61346268,0.064207074,4.134649977,0,6,-0.122473014,17.25063901,0.280902465,8.62E-06,2.394422505,0,7,-2.077592472,15.00827599,2.617909507,0.824016134,6.346771777,0,8,0.105387285,3.119477085,2.439616531,0.266594318,5.695619497,0,9, , , , , ,1,10, , , , , ,1,11,-2.248839341,7.046081247,4.1668731,1.279695923,8.636246882,0,good
268_51633_336_multiline,10.4829,0,2.96652,4.53473,2.35216,5.85484,1.16738,12.2361,3.10921,0.758948,1.47748,0.316036,0,-1.514139835,9.889153347,9.889153347,2.536949944,6.448814884,0,1,-0.550333988,4.964807065,1.08712686,0.000837191,2.611616548,0,2,0.432938671,1.409682715,1.60830617,0.045531879,3.826085141,0,3,-0.399487795,3.266753249,1.777635748,0.357343859,4.308168491,0,4,-0.128472407,2.475656876,0.770674867,0.066413465,2.434128375,0,5,-0.794134886,3.405758341,2.88848722,1.075542418,6.637960034,0,6,0.552643116,5.066869512,-0.243294401,0.282623408,2.298776334,0,7,1.189296127,13.62175597,1.85562521,0.44405923,4.711890446,0,8,0.078700008,5.915439336,1.106093229,0.015949937,3.460202743,0,9,-12.6526909,18.62452844,17.31945212,0,,0,10,-0.180365205,4.914766182,-0.679088811,2.86E-07,2.618941464,0,11,-4.705983528,10.21090354,4.530618891,1.093613552,9.030369066,0,good
268_51633_336_oneline,10.4829,0,2.96652,4.53473,2.35216,5.85484,1.16738,12.2361,3.10921,0.758948,1.47748,0.316036,0,-1.514139835,9.889153347,9.889153347,2.536949944,6.448814884,0,1,-0.550333988,4.964807065,1.08712686,0.000837191,2.611616548,0,2,0.432938671,1.409682715,1.60830617,0.045531879,3.826085141,0,3,-0.399487795,3.266753249,1.777635748,0.357343859,4.308168491,0,4,-0.128472407,2.475656876,0.770674867,0.066413465,2.434128375,0,5,-0.794134886,3.405758341,2.88848722,1.075542418,6.637960034,0,6,0.552643116,5.066869512,-0.243294401,0.282623408,2.298776334,0,7,1.189296127,13.62175597,1.85562521,0.44405923,4.711890446,0,8,0.078700008,5.915439336,1.106093229,0.015949937,3.460202743,0,9,-12.6526909,18.62452844,17.31945212,0,,0,10,-0.180365205,4.914766182,-0.679088811,2.86E-07,2.618941464,0,11,-4.705983528,10.21090354,4.530618891,1.093613552,9.030369066,0,good
274_51913_575_multiline,14.3263,0.753759,1.668,4.44219,8.10008,20.1395,0,3.66433,4.0185,1.4847,0.658311,0.217216,0,-0.166150485,8.060526677,8.060526677,1.081157338,6.171502806,0,1,-0.312538783,2.57115809,0.516520812,0.081993015,2.156476439,0,2,0.185993543,2.65212503,0.421145508,0.877924439,1.842029023,0,3,-0.372821884,4.720577711,1.11737214,0.509520429,2.770648883,0,4,0.177694005,4.422002521,1.474767693,0.575644744,3.548362546,0,5,-0.38413768,12.30344346,1.621330578,0.272539655,4.015564281,0,6,-0.138552201,3.801125184,2.015818718,0,4.96200291,0,7,1.188214366,13.84613554,0.423588449,0.616804123,2.755973601,0,8,-1.932452882,5.342971661,3.087316091,0.529246866,7.213203456,0,9,0.093321977,1.722832944,0.882646169,0.142660498,3.259445434,0,10,0.036484394,1.000422358,0.632691593,0.108758384,3.645471249,0,11,-1.40948202,9.500535039,2.833910292,1.114780487,6.512566251,0,good
274_51913_575_oneline,14.3263,0.753759,1.668,4.44219,8.10008,20.1395,0,3.66433,4.0185,1.4847,0.658311,0.217216,0,-0.166150485,8.060526677,8.060526677,1.081157338,6.171502806,0,1,-0.312538783,2.57115809,0.516520812,0.081993015,2.156476439,0,2,0.185993543,2.65212503,0.421145508,0.877924439,1.842029023,0,3,-0.372821884,4.720577711,1.11737214,0.509520429,2.770648883,0,4,0.177694005,4.422002521,1.474767693,0.575644744,3.548362546,0,5,-0.38413768,12.30344346,1.621330578,0.272539655,4.015564281,0,6,-0.138552201,3.801125184,2.015818718,0,4.96200291,0,7,1.188214366,13.84613554,0.423588449,0.616804123,2.755973601,0,8,-1.932452882,5.342971661,3.087316091,0.529246866,7.213203456,0,9,0.093321977,1.722832944,0.882646169,0.142660498,3.259445434,0,10,0.036484394,1.000422358,0.632691593,0.108758384,3.645471249,0,11,-1.40948202,9.500535039,2.833910292,1.114780487,6.512566251,0,good
302_51688_354_multiline,4.83494,0,0.370883,6.6107,0,1.48991,0,0,0,0,0,0.472882,0,0.929735937,3.51928747,3.527886745,0.701342776,,0,1,-0.661876849,1.916228017,-0.007670154,0.70725562,,0,2,-0.229311609,0.409658233,3.995240714,0.098118171,8.190804464,0,3,-0.611438187,4.256132231,2.029656072,0.734787745,4.806827436,0,4,-0.396115358,1.179145938,0.566588923,1.97E-06,1.996396779,0,5,-3.540876774,3.985271875,11.69760528,0.657822495,10.94170175,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,1.168975156,3.527886745,0.462492498,0.059040464,1.799594135,0,good
306_51637_35_multiline,12.7694,0,1.29913,1.84883,1.93191,4.06434,0,0,0,0,0,0.804961,0,-3.854041555,3.750663699,3.920322234,0.617661713,9.687447221,0,1,-0.18436587,2.115790376,0.237346105,0.019399357,1.96664018,0,2,0.012021044,2.555078104,0.640570624,0.035315638,2.591270532,0,3,-1.456004384,11.69687959,0.621189748,2.35E-06,2.568332629,0,4,-0.267142572,15.73732759,0.418805677,5.78E-08,2.524888851,0,5,0.662634027,3.491013742,1.546752342,0.025582397,3.862066346,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-0.659497856,3.920322234,4.01393267,0.52660065,8.538911407,0,good
306_51637_35_oneline,13.2842,0,1.83155,1.14047,2.18166,2.72214,0,0,0,0,0,0.805376,0,-0.793447206,3.920322234,3.920322234,1.84435874,9.508283812,0,1,-0.173789078,0.674268016,-0.357539204,0.242008956,1.966656895,0,2,0.012805484,2.148539086,0.706982352,0.037266936,2.588072704,0,3,-1.455303078,11.36146474,0.628768458,8.05E-07,2.567552675,0,4,-0.650384927,3175.402658,-0.422426703,1.42E-09,2.389389927,0,5,1.120716982,3.388200133,1.037916187,0.036577002,3.291920236,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-0.676574672,3.938221347,4.029417178,0.52430607,8.557408271,0,good
314_51641_124_multiline,2.82895,1.99144,1.7189,4.23317,2.56447,7.38404,0,0,0,0,0,0.744086,0,0.340053845,3.200678092,3.081288999,0.410488702,1.73949691,0,1,-0.278529055,1.673711405,2.749196268,0.050833704,6.430346225,0,2,-2.297981553,3.832156016,4.152944401,0.843529137,8.632353013,0,3,-0.5011553,4.016525723,2.90970615,0.323229525,6.726274187,0,4,0.055775933,6.299015702,0.916412492,0.000997676,2.942896046,0,5,0.924685228,6.690955868,2.100099957,0.118180556,5.276405998,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-1.663362939,3.081288999,5.321718773,0.328902936,9.457542294,0,good
328_52282_535_multiline,21.8618,0.0529641,0.437573,9.12478,2.78408,14.668,1.64913,1.72637,0,0,0,0.402064,0,-0.89978101,13.42168387,13.42646222,4.409813012,7.413926227,0,1,-0.528760006,2.271251116,0.474423509,0.058292649,2.408629261,0,2,-2.828178903,3.872293442,2.948135762,0.222422136,6.88550014,0,3,-0.443186801,6.057093519,2.212381617,0.48089989,5.237761894,0,4,-1.590878109,3.403970766,4.843699512,0.039252574,9.421119399,0,5,0.701431092,8.795818964,2.097800741,0.329757026,4.936634508,0,6,1.407984094,8.220862582,0.15863624,0.010426364,2.449444501,0,7,-0.114717173,35.8679756,2.980376051,0.000307822,,0,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-2.796565349,15.17499628,3.450857302,1.250659547,7.548583195,0,good
328_52282_535_oneline,21.8618,0.0529641,0.437573,9.12478,2.78408,14.668,1.64913,1.72637,0,0,0,0.402064,0,-0.89978101,13.42168387,13.42646222,4.409813012,7.413926227,0,1,-0.528760006,2.271251116,0.474423509,0.058292649,2.408629261,0,2,-2.828178903,3.872293442,2.948135762,0.222422136,6.88550014,0,3,-0.443186801,6.057093519,2.212381617,0.48089989,5.237761894,0,4,-1.590878109,3.403970766,4.843699512,0.039252574,9.421119399,0,5,0.701431092,8.795818964,2.097800741,0.329757026,4.936634508,0,6,1.407984094,8.220862582,0.15863624,0.010426364,2.449444501,0,7,-0.114717173,35.8679756,2.980376051,0.000307822,,0,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-2.796565349,15.17499628,3.450857302,1.250659547,7.548583195,0,good
